mask,closed_border,social_restrictions,space_closures,state_of_emergency,testing_screening,mask_prior,closed_border_prior,social_restrictions_prior,space_closures_prior,state_of_emergency_prior,testing_screening_prior,New_cases,New_deaths
1,0,0,0,0,1,1,0,0,1,0,0,-0.6810610785122989,0.11841953455948431
0,0,0,0,1,0,1,0,0,1,0,1,0.8278849414195908,-1.8466349075562607
0,0,0,0,0,1,1,0,0,1,0,0,1.0127307945339632,-0.28495246703657134
0,1,0,1,0,1,1,0,0,1,0,0,-0.5829146838737864,0.19488930085168327
0,0,0,0,1,0,1,0,1,0,0,1,-0.5227844241135424,0.0507261709385148
0,0,0,0,1,0,0,0,1,1,0,1,1.5619884110823605,2.2763437500883246
0,1,0,1,1,0,1,0,1,1,0,0,0.756395909875885,1.172428889712394
1,0,0,0,0,1,1,0,1,1,0,1,-0.46000691982718084,-0.32030074979861195
0,0,0,0,0,0,0,0,1,1,0,0,-0.35843270244316416,0.2808169960640983
1,1,0,0,0,1,1,0,0,1,0,0,-0.46532283559677,0.14429427618852741
0,0,0,0,0,0,1,0,0,1,0,1,-0.32752948282774025,-0.12917842044932423
0,0,0,0,0,0,1,0,1,1,0,1,-0.28763846606075033,-0.269401868072724
0,0,1,1,0,1,0,0,0,1,0,0,-1.1107777998933834,0.46815512737115117
0,0,0,0,0,1,1,0,0,1,0,1,-1.3450252240739442,0.18949916267040554
0,1,0,0,0,1,1,0,1,0,0,0,0.4199128411939638,0.6722482492248864
0,0,0,0,0,1,1,0,0,1,0,1,2.269804869898876,0.15439655179717976
0,0,0,0,0,0,1,0,0,1,0,0,0.46852180539491783,-0.769606892570224
0,0,0,1,0,1,1,0,1,1,0,0,0.7076460381354571,1.8875123169427317
1,0,0,0,1,0,1,0,1,1,0,0,0.6073526084462861,-0.23588840396336108
1,0,0,1,0,0,1,0,0,1,0,0,-0.7041736695860142,1.2000970909587954
0,0,0,0,0,0,1,0,1,0,0,0,-0.4763193498048162,0.08909929763488564
0,0,0,0,0,1,0,0,0,1,0,0,-1.38666972336131,0.8149795648136279
0,1,1,1,0,0,1,0,1,1,0,0,-0.8337170332450121,-1.0313609044549168
0,0,0,1,1,1,1,0,1,1,0,1,0.8431000402134778,0.6309856143600073
0,0,0,0,0,1,1,0,0,1,0,1,-0.4822181527655927,0.25802311912646053
0,0,0,0,0,0,1,0,1,1,0,1,0.7723147501810662,-1.2744048757418587
0,0,0,0,1,0,0,0,0,1,0,1,-0.3224324210898456,0.7643853107933783
0,0,0,0,1,1,1,0,1,1,0,0,0.22782641526625033,-0.5787378117383873
0,0,0,0,0,1,1,0,0,1,0,1,-1.412782581719308,-1.6416583973956245
1,0,0,0,0,0,1,0,1,1,0,0,-0.039688684311062934,0.45940155316053843
0,0,0,1,0,1,1,0,1,1,0,1,0.8479692219824927,0.9530724852139889
0,1,0,0,0,1,1,0,1,1,0,1,-1.7264421634812719,-0.2026666130771531
0,1,0,0,0,0,0,0,0,1,0,0,1.3257823989941062,-1.9538519447216398
0,0,0,0,0,1,0,0,1,1,0,0,0.058880869563839665,-1.0872390295279284
0,0,0,0,0,1,1,0,1,0,0,1,0.24135447833694626,-0.6237274536493554
0,1,0,0,0,0,0,0,1,1,0,1,0.23790247488233413,-0.22533466802852553
0,0,0,0,0,0,0,0,1,1,0,0,-0.8138537846175203,-0.6030472462164572
0,1,0,0,1,1,1,0,1,0,0,0,1.3413048293063639,0.677540795002908
0,0,1,1,0,1,1,0,1,1,0,0,-0.30224860185346325,-1.0683424668227393
0,0,0,0,0,1,1,0,1,1,0,0,0.1570763030857961,-0.6726692428227437
0,0,0,1,0,0,1,0,1,0,0,0,1.4798762776997165,1.8881380394254408
0,0,1,0,0,1,1,0,0,1,0,0,0.26281369077212796,-0.25020738724149394
0,0,0,0,1,1,1,0,0,1,0,1,0.500976829846032,-1.2522610857175445
0,0,0,0,1,0,1,0,0,1,0,1,0.9092513606507244,-1.2817098284688881
0,1,0,0,0,1,1,0,0,1,0,0,-1.1662893513062296,-0.033043758615582786
0,1,0,0,0,1,1,0,0,1,0,0,-2.076827386518554,-0.1888751062517616
0,0,0,0,0,0,1,0,1,0,0,1,0.2636852330223824,0.39923068078858237
0,0,1,0,0,1,1,0,1,1,0,0,0.7549674811210941,-0.8058003197292471
1,0,0,0,0,0,1,0,1,1,0,1,-0.15129758989076586,-0.6199354465451992
0,0,0,0,0,0,1,0,1,1,0,0,-1.512036670998838,0.2234308173687481
0,0,0,0,0,1,1,0,0,1,0,1,-0.05267481385892232,0.35379207057880824
0,0,0,1,0,0,1,0,0,1,0,0,-1.161585898350905,0.6929885745347979
0,0,0,0,0,1,0,0,1,1,0,1,-0.24241467167539665,-2.2695680275515735
0,0,0,0,1,1,0,0,0,0,0,0,0.3830486186244578,-0.07690906691450038
0,1,0,1,0,0,1,0,1,0,0,0,-1.14289478811933,0.31979381635582876
0,1,0,0,0,0,1,0,1,1,0,0,0.7000025157991075,-0.11731655792267016
0,0,0,0,1,1,0,0,0,0,0,0,-0.6487850726382729,1.0270143254895392
0,0,0,0,1,1,1,0,0,0,0,0,-0.4994768146654083,-0.4083589953677091
0,0,0,0,1,0,1,0,1,1,0,0,0.9589629287556459,1.3155221868901337
1,0,0,0,0,1,1,0,1,1,0,0,0.5746080672581623,0.46186525024342073
0,0,0,0,0,0,1,0,1,1,0,0,-1.4312536144881391,-1.5526071474134355
0,0,0,0,0,1,1,0,1,1,0,0,-0.9935765736704735,0.36278725557258895
0,0,0,0,0,0,1,0,1,1,0,1,1.3399197143402235,-0.7619790278199581
0,0,0,0,0,1,1,0,0,0,0,1,0.19884765156320458,0.9500864793587999
0,0,0,0,0,0,1,0,1,0,0,0,0.4248505097849378,0.04198823537355193
0,0,0,1,1,0,1,0,1,0,0,0,0.6214857472855713,1.052509903913668
0,0,0,1,0,1,1,0,1,0,0,1,0.38909016539956753,-0.586960824916195
0,0,0,0,1,1,1,0,1,1,0,0,-1.1901892476266738,-1.2395365674724819
0,1,0,0,1,1,1,0,1,0,0,0,0.10773400096825612,0.48050392744045334
0,0,0,0,0,1,1,0,0,1,0,1,-0.4272315972851125,0.14765440182976838
1,1,0,0,0,1,1,0,0,1,0,0,-0.2645482848032042,-0.10278740164013102
0,0,0,1,0,1,0,0,1,0,0,1,-0.5373723330584258,-0.49453733550268325
0,1,0,1,0,1,1,0,0,1,0,0,-0.6314597059652725,0.3763818372142706
0,0,0,1,0,1,1,0,1,0,0,0,1.7931461850305384,0.72030434686179
0,0,0,0,0,1,1,0,1,1,0,1,0.11062044541979137,0.3332376314359
0,1,0,0,0,0,0,0,1,0,0,0,-0.7888722184239578,-0.20585719803008826
0,0,0,0,0,1,0,0,0,0,0,1,0.13073172856018467,2.8529072522556613
0,1,0,0,0,1,0,0,0,1,0,1,-1.2167700617351702,-0.7477916589905156
0,0,1,0,0,0,0,0,1,1,0,1,0.39219526337400246,-1.3726496515614852
0,1,0,0,1,1,1,0,0,1,0,1,0.4345948885888749,1.343645754578092
1,0,0,0,0,0,1,0,0,1,0,1,-1.2951126947648859,-1.3964693567897557
0,0,0,0,0,1,1,0,1,1,0,1,0.7009867157166404,-0.4533519570617073
1,0,0,1,0,1,1,0,1,0,0,1,-1.63319666670202,0.5477792904227405
0,0,0,0,1,1,0,0,1,1,0,0,1.9005824870251018,-0.6431777056987953
0,0,0,0,0,1,0,0,1,0,0,1,-1.508608972176399,-0.32021944633472116
0,0,0,0,0,1,1,0,0,1,0,1,-0.5613410459029621,-1.1511194091726573
0,0,0,0,0,0,1,0,1,0,0,0,-0.7436511466182616,-1.9206942538775147
0,0,0,0,1,1,1,0,0,1,0,1,0.5746251468881611,1.4895203916630533
0,0,0,1,0,1,1,0,0,1,0,1,-0.20974896178164362,-0.12874028956434252
0,1,0,0,0,0,1,0,0,1,0,0,1.5368184415422972,-1.0557005083400401
1,0,0,0,1,1,0,0,0,1,0,1,0.5476208807238016,-0.6808442610960054
0,0,0,1,0,1,1,0,1,1,0,1,-0.8482765610931955,-1.4273022750353652
0,0,0,0,1,0,1,0,1,1,0,1,1.1987806673169996,-1.741854451849204
0,0,0,0,0,1,0,0,0,1,0,1,0.42640356804908397,0.8604285838774894
0,0,0,0,0,1,1,0,1,1,0,0,-1.1024612654859485,-0.8834065175530998
0,0,0,0,0,1,1,0,1,0,0,0,-0.0028487649402922895,-0.8932735291914657
0,0,0,0,1,1,1,0,1,1,0,0,-0.9551136984087009,-1.816754735088401
0,0,0,0,1,1,1,0,0,1,0,0,-1.243183499447728,1.2363139190835388
0,0,0,1,0,0,1,0,0,1,0,1,-2.359271826893823,-0.3409214554571829
0,0,0,0,0,0,1,0,0,1,0,0,-1.7559363506872865,-0.4358888836984703
1,0,0,0,0,1,1,0,0,0,0,1,0.5001216578849692,0.42658757181644913
0,0,0,0,0,0,1,0,0,1,0,0,-1.0608920137043818,0.6442057824354099
0,0,0,0,1,0,1,0,1,1,0,0,0.09343332019502663,-0.46193212416929885
1,0,0,1,0,0,1,0,1,1,0,1,0.3742948500515489,-1.866106402811604
1,0,0,0,0,0,0,0,1,0,0,0,-1.2793041012169213,1.6671113129192578
0,0,0,0,0,0,0,0,0,1,0,0,1.2969067925883846,-0.22648060784704377
0,0,0,0,0,0,1,0,1,0,0,0,1.0230392799658268,0.17859325905442316
0,0,0,0,0,0,1,0,0,1,0,0,0.12434143272110926,0.6684684871825429
0,0,0,0,0,0,1,0,0,1,0,0,0.552424431114516,0.5331547243528508
0,1,0,0,0,0,1,0,1,1,0,1,0.40013841141990764,-2.129653525800893
0,1,0,0,0,1,1,0,1,1,0,1,-0.680497772528951,-0.28669181380293846
0,0,0,0,0,1,1,0,1,1,0,1,-0.3037608749548082,1.2214852759966974
0,0,0,0,0,0,0,0,1,1,0,0,1.0217869762439984,1.9027018701478948
0,0,0,0,1,0,1,0,0,1,0,0,0.5923632433562344,0.4391724616570535
1,0,0,0,1,0,1,0,0,1,0,0,-0.7666797462498699,0.7533846331795497
0,0,1,1,1,1,1,0,1,1,0,1,1.0229952759657284,-0.7837208999604944
0,1,0,0,0,1,1,0,1,0,0,0,-0.3628168925692689,0.8256392506935548
0,0,0,0,0,1,0,0,0,1,0,1,0.37674650956495,-1.701476806373295
0,0,0,0,1,0,1,0,0,1,0,0,0.5083779805270575,-0.0018251255118502824
0,0,0,1,0,0,1,0,0,1,0,1,1.0185135805467742,-0.6284170060363402
0,0,1,0,0,1,1,0,1,1,0,0,-1.2613845736177323,0.23636502592340736
0,0,0,0,0,1,1,0,1,1,0,1,0.580361011988184,0.464271882338291
0,0,0,0,0,1,0,0,1,1,0,1,1.1302071241092262,-0.3396793317496979
1,0,0,0,0,1,1,0,1,1,0,0,-0.8425390577342428,-0.2673445092502695
0,0,0,1,0,1,1,0,1,0,0,0,-0.14375226117727002,-0.0915576082142802
0,0,0,1,0,0,0,0,1,1,0,1,1.63184706853146,0.5304413693169633
0,0,0,0,0,1,0,0,0,1,0,0,0.8545837217893478,-2.264674385238049
0,0,0,0,0,1,0,0,1,1,0,0,-1.0973975908993339,0.2825956935326808
0,0,0,1,1,0,1,0,1,1,0,1,0.3083092302371987,-0.4272933063574232
0,0,0,1,1,0,0,0,1,1,0,1,-1.7908642708016762,0.7826103052731284
0,1,0,0,0,1,1,0,0,0,0,0,-0.6107349300205253,-0.35596419661667045
0,0,0,0,0,1,1,0,1,0,0,1,-0.7379613043327357,-1.3113467122962907
1,0,0,1,0,1,1,0,1,1,0,0,-1.3646469156479408,-1.24405745376405
0,0,0,0,0,0,1,0,1,1,0,0,0.37238307382682223,-0.42461572071860726
0,0,0,0,1,0,1,0,1,1,0,0,-0.15580570018093376,1.9315188346631413
0,0,0,1,0,1,1,0,1,1,0,0,-0.3984802043919352,2.0123336103021083
0,0,0,0,0,0,0,0,0,1,0,0,1.2058333413087343,-0.48750462806555206
1,0,0,1,1,1,1,0,1,1,0,0,-1.1180169573903613,-0.8595318975071188
0,0,0,0,0,1,1,0,0,1,0,0,0.21675779082089355,1.1222803147798974
0,0,0,0,0,1,1,0,1,1,0,0,1.3331964953352042,-1.6496491107989233
0,0,1,0,0,1,1,0,1,1,0,0,-0.00933777533087258,0.4138075266329145
0,0,0,0,0,0,0,0,0,1,0,1,-0.15153929698070756,-0.9545281434544652
0,0,0,0,1,1,1,0,1,0,0,1,-1.1606583508171278,-0.8011325040454693
0,0,0,1,0,1,1,0,1,1,0,1,-0.6610633879042374,1.1852736200644576
0,0,0,0,0,1,1,0,1,0,0,1,0.6498721535308001,0.10938316635627932
0,0,0,0,0,0,1,0,0,1,0,0,-0.9555837739414784,-0.6019480146734029
0,0,0,1,0,0,1,0,1,1,0,1,-0.005498046722444739,-1.327243826454021
0,0,0,0,0,1,0,0,1,1,0,1,-0.719776065860215,-0.04948657534863103
0,0,0,1,0,0,1,0,0,1,0,1,-0.5044936945725172,-0.5074417479480398
0,0,0,0,0,1,0,0,1,1,0,1,-0.347473644937011,-0.2663762737709709
0,0,0,0,0,1,0,0,1,0,0,0,0.8603473371450178,1.882449119415414
0,0,0,0,1,1,1,0,1,0,0,1,0.6869521305106397,1.1483153775086201
1,0,0,0,0,1,1,0,0,1,0,0,-1.890009565883976,0.31935317162360527
0,0,0,0,0,1,1,0,1,1,0,1,0.25540237170012187,-0.3529996321226048
0,0,0,0,0,1,1,0,0,0,0,0,0.8267653134430607,-0.06036590619177987
0,0,0,1,1,1,1,0,1,1,0,0,-1.177617860624163,0.6994185458082085
0,0,0,0,1,1,1,0,0,1,0,1,-0.2158890967001053,0.6941407415748091
0,0,0,0,0,1,0,0,1,0,0,1,-1.5716458930072668,-0.014363376914320335
0,0,0,0,1,0,1,0,0,1,0,0,-0.30315744249238485,0.9961611141648338
0,0,0,0,0,1,1,0,1,1,0,1,-1.0675339086941062,0.5337063935288558
0,0,0,0,0,1,1,0,1,1,0,0,-0.5490134571025421,-1.4081527445822588
0,0,0,1,0,0,0,0,0,0,0,0,-0.22750165297266028,1.3152923062945756
0,0,0,0,0,0,1,0,1,1,0,1,0.340615130074337,0.36934932158677747
0,0,0,0,0,0,1,0,0,1,0,0,0.1557176995880809,0.3008277023935494
0,0,0,0,0,0,0,0,0,1,0,0,1.5896032945545993,-0.18998823681429908
0,0,0,1,0,1,1,0,1,1,0,1,-1.0011505109619463,-0.7896113131782148
0,0,0,0,0,0,0,0,0,1,0,1,-1.17926752816199,0.8401567504747584
0,0,0,0,1,0,1,0,1,1,0,1,-0.9458878067409184,0.4736167572579057
0,0,0,0,0,0,1,0,1,1,0,0,0.4478495121224634,0.6396398845696254
1,0,0,1,1,0,1,0,1,1,0,1,-0.39406517300892124,-0.5247237511531604
1,0,0,0,0,1,1,0,1,0,0,1,-1.0637569256857902,-0.6662745112186237
0,0,0,0,0,0,1,0,0,1,0,0,0.5189792964886802,1.0954379132647287
0,0,0,0,1,0,1,0,1,1,0,1,0.01867786633622718,-1.7054767932503587
1,0,0,0,0,0,1,0,1,1,0,1,-1.1212921526936865,-0.49512392215580786
0,0,0,1,0,0,0,0,1,1,0,1,-0.774620952124482,1.224978734995606
1,0,0,0,0,1,1,0,1,1,0,0,0.036905361948101796,-0.812179106672655
0,0,0,1,0,0,0,0,1,1,0,0,1.546732372733406,-0.8193802113801385
0,0,1,1,0,0,1,0,0,1,0,0,0.7224873735103506,-0.15548629979909395
0,0,0,0,0,1,1,0,1,0,0,1,0.9542165132303991,-1.0355877975541987
0,0,0,1,1,1,1,0,1,1,0,0,1.9944374808385068,-0.14003542451728554
0,0,0,0,1,1,1,0,1,1,0,0,1.333099459780448,0.4833278976834228
0,0,0,0,0,1,1,0,0,0,0,1,0.07737186703182375,-1.9663223903916645
0,0,0,0,0,0,1,0,1,1,0,1,0.0005580245756797715,0.09555802379564221
0,0,0,0,0,0,1,0,0,1,0,1,0.9363726372917491,-0.7450864268753485
0,0,0,0,0,1,1,0,1,1,0,0,0.6267596364706678,-1.0658351448063945
0,0,0,1,1,0,1,0,0,0,0,1,-1.1689291401954678,0.18728638485820628
1,0,0,0,0,1,1,0,0,1,0,0,-0.8415271221004947,0.2810325250365796
0,0,0,0,1,1,1,0,0,0,0,0,0.47063375217844544,-0.10248660975588164
0,0,0,0,0,0,1,0,0,1,0,0,0.14427889431722354,-0.650805384119632
0,0,1,0,1,1,1,0,1,1,0,1,0.5557534149164665,-0.2681060583497795
1,0,0,0,0,1,1,0,0,1,0,0,-0.09816164670832427,-1.635637939008065
0,1,0,0,1,1,1,0,0,0,0,0,1.0779545068573102,-0.2729453848974504
0,0,0,0,0,1,1,0,1,0,0,0,-0.7185792615426262,-0.4567816281444291
0,0,0,0,0,1,1,0,0,1,0,0,0.06377012951401993,1.107225057109185
0,0,0,0,0,0,1,0,1,1,0,0,0.8439240665274269,-0.2228250176246925
1,0,0,1,0,1,0,0,1,0,0,1,1.1183825268111929,-0.9612754569274641
0,0,0,0,0,1,1,0,1,1,0,0,0.4148699679007395,0.5464671305248704
0,0,0,0,1,1,1,0,1,1,0,1,-0.34746445801104353,-0.08152716082799999
0,1,0,0,0,1,1,0,1,1,0,0,-0.4584990279485621,0.22801263079066264
0,0,0,0,0,1,1,0,1,1,0,0,1.7056644818078197,-0.16322428342717324
1,1,0,0,1,1,1,0,1,1,0,0,-0.572206223047586,0.05112313678964361
0,0,0,1,0,1,1,0,0,1,0,0,-0.4727889126004098,0.7200955980652599
0,1,0,0,1,1,1,0,1,1,0,1,-1.416925299698514,-0.28814548574327953
0,0,0,1,0,1,1,0,1,1,0,1,0.6253569047450984,0.22899092291426085
0,0,0,1,0,1,1,0,0,1,0,0,-1.4650121888029377,2.272660232905946
0,0,0,0,0,1,1,0,0,1,0,1,1.8862113640594798,-0.34129020910768004
0,1,0,0,1,1,1,0,1,1,0,1,1.1131352064744076,-0.5107439538022898
0,0,0,0,0,0,1,0,1,1,0,1,0.12595703990641302,-0.7428398682843301
0,0,0,0,0,1,1,0,1,1,0,1,-0.7535939674827375,0.8072992924593388
1,0,1,0,0,1,0,0,0,1,0,1,0.7384019349032611,-0.819845021319561
0,1,0,0,0,1,1,0,0,1,0,1,0.5239898924043822,0.175679913695952
0,0,0,0,0,1,1,0,1,1,0,0,1.9938055072297087,-1.4735641864392668
0,0,0,0,0,1,1,0,1,0,0,0,0.6914778621080813,-0.891268087522628
0,0,0,0,0,0,1,0,0,0,0,0,-0.3137680105125527,0.022835743887226603
0,0,0,0,1,1,1,0,1,1,0,0,-1.6491747946669268,0.005816583432986587
0,1,0,1,1,1,1,0,0,0,0,0,-0.027070488146161,0.20665703803988736
0,0,0,0,0,0,1,0,1,1,0,0,0.21313987632170772,0.08382574343826775
0,0,0,1,1,1,1,0,0,1,0,1,-0.9547644159609076,-0.18785761027299622
0,1,0,0,0,1,1,0,1,1,0,1,1.374764861004684,-0.3624126105691715
0,0,0,0,1,1,0,0,1,1,0,0,-0.6882285854350274,-0.5022597506027928
0,0,1,0,0,1,0,0,0,1,0,0,0.07212923760158992,1.3640774807022997
0,0,0,1,0,0,1,0,0,0,0,0,0.5000375918182687,-1.1413619529990071
0,0,0,0,0,1,1,0,1,1,0,0,0.3835186495011663,-2.0711230606124307
0,0,0,1,1,0,1,0,0,0,0,0,0.59516554253868,0.270471551034412
0,0,0,0,0,1,1,0,1,1,0,1,-1.8094514360213254,0.9219137498088703
0,0,1,0,1,1,1,0,1,1,0,1,-1.832672524925153,-0.10393176998214135
0,1,0,0,0,0,1,0,1,0,0,1,-1.178649498506107,-0.48146867876014265
0,0,0,0,1,1,1,0,1,1,0,1,-1.0260489714804555,0.9413770253864301
0,0,0,1,0,0,0,0,1,1,0,1,0.7877004056490939,0.5979831061447216
0,0,0,0,0,1,0,0,0,1,0,0,0.5624793466223472,0.524139426125474
0,0,0,0,0,0,0,0,1,1,0,1,-0.7842056183270001,-1.3273036045726
0,1,0,0,0,0,1,0,1,1,0,1,2.4429654313311238,-0.314732367236202
0,0,1,0,1,1,1,0,1,1,0,1,-0.6766949528715052,0.35705490168283704
0,1,0,0,1,0,1,0,1,0,0,0,-0.15694673848049762,-0.2774492056611086
0,0,0,0,0,0,1,0,0,1,0,0,0.908911445005199,-1.0627052059340594
0,0,0,0,0,1,1,0,1,1,0,0,-0.7162621856026035,-0.7001054686943564
0,0,0,0,0,1,1,0,1,1,0,0,-0.566979800973362,-0.825395915225541
0,0,0,0,0,1,1,0,0,1,0,0,1.2900469172666569,-1.4089048912073163
0,0,0,0,0,1,1,0,1,1,0,1,-1.0188742075707022,-0.9720069021089723
0,0,0,0,0,0,0,0,0,1,0,0,-0.5158994875269389,1.1639349722939738
0,1,1,0,0,0,1,0,0,1,0,1,-1.5399564935979955,-0.26527095620311175
0,0,0,0,0,1,1,0,1,1,0,1,0.2259326853285152,0.23214831045357054
0,1,1,1,1,1,1,0,0,1,0,1,-1.0039203832319468,-0.6101808966436297
0,1,0,0,1,0,1,0,1,1,0,1,-0.3340310481588492,-1.4994359230519507
0,0,0,0,0,1,1,0,0,1,0,0,1.2252632602273854,-1.423738539858848
0,0,0,0,1,0,1,0,1,0,0,0,0.756235210059621,0.536386236028681
0,0,0,0,0,1,1,0,1,1,0,0,-0.6628092866295342,0.5261512543342388
0,0,0,0,1,1,1,0,1,1,0,1,-0.035956510369858315,-1.4158015138343143
0,0,0,1,0,1,1,0,1,1,0,0,-0.03674705186352668,0.8667779653638616
0,1,0,0,1,1,1,0,1,1,0,0,-1.7582119825641003,0.8737676380790813
0,0,0,1,0,1,1,0,1,1,0,0,-0.048604542312722494,1.1854972253235672
1,0,0,0,1,1,1,0,1,1,0,1,0.4043892565010855,0.4053781866773558
0,0,0,0,1,0,0,0,1,1,0,0,-0.9140249739574775,-1.709574084631237
0,0,0,0,0,1,1,0,1,1,0,0,0.2304592129655406,2.144863948453546
0,0,0,0,0,0,1,0,1,1,0,1,-0.5835131263586372,-0.9718739857500459
0,1,0,1,1,0,1,0,0,1,0,1,-2.463228287939032,-0.8182774572307475
0,0,0,1,0,1,0,0,0,1,0,1,-1.9191341552745798,0.23405072863713378
1,0,0,0,0,1,1,0,0,1,0,1,-0.7959651728152097,0.7061067038933329
0,0,0,1,0,1,0,0,1,1,0,1,1.037336318962598,0.15709512292100186
0,0,0,0,1,1,1,0,1,1,0,0,-0.9079079145141,1.0790918531157356
0,0,0,1,0,1,1,0,1,1,0,1,0.5424982957062112,-0.6350236792725786
0,0,0,0,1,1,1,0,1,1,0,1,-1.0868567687056867,0.7842274365095464
0,0,0,0,0,0,1,0,1,0,0,1,-0.6411368649653579,0.40262077780813854
0,0,0,0,1,0,1,0,0,1,0,0,0.840183312655554,-0.09761367773055314
0,1,0,1,0,1,1,0,0,1,0,1,0.6009469304806495,-0.6765438176738933
0,1,0,1,0,1,1,0,1,0,0,1,-0.022120544149217044,0.7510697245303198
0,0,0,1,1,0,1,0,0,1,0,0,-1.3102150734944151,-0.45643920358172324
0,0,0,0,0,1,1,0,0,1,0,0,-1.6324566175498056,-0.7748753646566063
0,1,0,0,0,1,1,0,1,1,0,0,-0.004386837944904473,-1.2715363511221978
0,1,0,0,0,1,0,0,0,1,0,0,-2.4656066970287878,0.20560990566258452
0,0,0,1,0,1,1,0,0,1,0,1,-0.9275723022949918,0.05230605518200215
0,0,0,0,1,1,0,0,0,1,0,0,0.4721291389952657,-0.5072738193559827
0,0,0,0,1,0,1,0,0,1,0,1,-0.7543743618347617,-0.7739463085038996
0,0,0,0,0,1,1,0,1,1,0,1,0.28720983912814435,0.36350723795784595
0,0,0,0,1,1,1,0,0,1,0,0,-1.2535649941702562,-0.5005451863982008
0,0,0,0,0,1,0,0,0,1,0,0,-1.4803310499807776,0.06784537121271646
0,0,0,0,0,0,1,0,1,1,0,1,-0.539953026653793,0.13820024694076366
0,0,0,0,0,0,1,0,0,1,0,0,-0.010746757625302186,-1.3428040865604438
0,0,0,1,0,1,1,0,1,1,0,1,-0.5403439644540665,0.537335618234504
0,1,0,0,0,1,1,0,0,0,0,0,0.18271645030010134,-2.473106125114802
1,0,0,0,1,0,1,0,1,1,0,1,-0.27782902583180585,-0.2806749052234311
0,0,0,0,0,1,1,0,1,1,0,0,-0.431893764234204,2.7460903785776076
0,0,0,0,0,1,1,0,0,0,0,1,0.1512821912092663,0.6617712640743969
0,0,1,0,1,1,1,0,1,1,0,0,0.339581445889856,-2.1437689978583006
0,0,0,0,1,1,1,0,1,1,0,1,0.20515147872312242,-0.3504030736088325
0,0,0,1,0,1,0,0,0,1,0,0,-0.4234189701069376,-2.488996601531982
0,0,0,0,0,0,1,0,1,0,0,1,-0.14987307620788984,-0.9066935673518527
0,0,1,0,0,1,1,0,1,1,0,1,0.6604786823706871,0.3428997596931985
0,1,0,0,0,0,1,0,0,1,0,0,-1.2821369206654003,-0.43292584621346536
0,0,0,0,0,1,1,0,1,0,0,0,0.5528797482564344,-1.85085532463626
0,0,1,0,0,1,0,0,1,0,0,1,-1.116109872447442,-0.8644664964860378
1,0,0,0,0,0,0,0,0,0,0,1,-0.711463229652494,-1.3246024897827882
0,0,0,0,0,0,1,0,1,1,0,1,0.43492179120222807,0.051645182555301976
0,0,0,0,1,1,1,0,0,1,0,0,0.5241350908333351,-0.41765106451997297
0,0,0,0,1,1,1,0,1,1,0,0,-0.4069331815030495,-0.7900845526346315
1,0,1,1,0,0,1,0,1,1,0,1,0.1661464842124664,1.5781222977379805
1,0,0,0,0,1,1,0,1,0,0,1,-0.3347488122146334,-0.2030528340523924
0,0,0,0,0,0,0,0,1,0,0,1,1.2156812364559746,0.5924525050810631
1,1,0,0,0,1,1,0,0,1,0,1,-1.799245752281011,-0.40388850650660146
0,0,0,0,0,0,1,0,1,1,0,0,-0.19290868620571125,0.5538983610939722
0,0,0,0,0,0,1,0,0,1,0,0,0.6086139924943774,-0.14086945210843296
1,0,0,0,0,0,1,0,1,1,0,0,-0.7645251697619505,0.7080296019481613
0,0,0,0,0,1,0,0,1,1,0,1,-1.275036341129402,-1.948030408457077
0,0,0,0,1,0,1,0,0,0,0,0,0.5085867721256734,-0.09546959835300098
0,0,0,0,0,1,1,0,1,0,0,0,0.3863774205274004,-0.9109081202878635
0,0,0,0,0,1,1,0,1,1,0,1,0.37846653802448593,-0.5885802741259051
0,0,0,0,0,1,1,0,1,1,0,0,0.006105480259143531,0.31223876461426237
0,0,0,0,0,0,1,0,1,0,0,0,1.1838337785135666,0.32317299907706437
0,0,0,0,0,0,1,0,1,1,0,1,-0.9883094657914215,-0.25591193726596284
0,0,1,0,1,1,0,0,0,0,0,1,0.05745093704935557,0.5032514306256621
0,0,0,0,0,0,1,0,1,0,0,1,-0.40063748068481425,0.07013617456551374
1,0,0,1,0,1,1,0,0,1,0,0,1.014544343662772,0.6553978612976792
0,0,0,1,0,1,1,0,1,1,0,1,-1.067125142314296,-0.3809763797979989
0,0,0,1,0,0,0,0,1,1,0,0,-0.02281858737403434,2.846897598893139
0,0,0,1,0,1,0,0,1,1,0,0,-0.8814475071668882,0.6958673577289253
1,0,0,1,0,1,1,0,1,1,0,1,0.776967471927307,-0.1544408042351758
0,0,0,0,0,0,1,0,1,0,0,0,-0.8643451989588792,0.5419452224249466
0,0,0,0,1,0,1,0,1,1,0,1,-0.18523891257924716,-0.9201243430154957
0,0,0,0,1,0,0,0,0,0,0,0,0.40978612828256755,-1.488704363570649
1,0,0,1,0,1,0,0,1,1,0,1,0.37124698663576633,1.4088013270785786
1,0,0,0,1,1,0,0,1,0,0,1,-0.8292634812133631,1.5792746982440238
0,0,0,1,0,0,1,0,1,1,0,1,-0.7735172213845491,0.3188726270050596
0,0,0,0,0,1,1,0,0,1,0,0,-0.7917515155339558,-1.2796273702915273
0,1,0,0,1,0,1,0,1,1,0,1,0.9999299132982891,-1.5412157070788803
